name,ticker,cik,cusip,exchange,isDelisted,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,currency,location,id
O OKIEP COPPER LTD,OKP,,683404206,NYSEMKT,True,ADR Common Stock,,,,,,,,USD,,032cc3d9113570dbb0d486e8cf9078f3
OUSTER INC,OUST.WSA,1816581,68989M129,NYSEMKT,False,Domestic Common Stock Warrant,Technology,Electronic Components,3569,Manufacturing,General Industrial Machinery & Equipment Nec,,Machinery,USD,Florida; U.S.A,1be292d5a65ce52894956eb63e4c97a0
PACIFIC BOOKER MINERALS INC,PBMLF,1319150,69403R108,NYSEMKT,True,ADR Common Stock,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,British Columbia; Canada,9a8323032a2ae218950d7f876bbe61d9
PG&E CORP,PCG-PA,1004980,694308206,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,d8811b88b72aec089a1996a5b38bf4fa
PG&E CORP,PCG-PB,1004980,694308305,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,a462acb1cad3a5e897d07dd3b2734795
PG&E CORP,PCG-PC,1004980,694308404,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,5fafba9fd8db0d95cd52eae6777a563b
PG&E CORP,PCG-PD,1004980,694308503,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,5a97d36529e1ee81e63e5d5126dccdf1
PG&E CORP,PCG-PE,1004980,694308602,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,a6f4f4a7abe5e878999814ff95e20748
PG&E CORP,PCG-PG,1004980,694308701,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,c4d26b67a784fd11f31fdf5c1684fe4f
PG&E CORP,PCG-PH,1004980,694308800,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,c93defd7ba7f449edbc914356c79eaac
PG&E CORP,PCG-PI,1004980,694308883,NYSEMKT,False,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4931,Transportation Communications Electric Gas And Sanitary Service,Electric & Other Services Combined,,Utilities,USD,California; U.S.A,eaab6e5f72812e986707c4cea0aec1f6
PRESIDENTIAL REALTY CORP,PDNLA,731245,741004105,NYSEMKT,True,Domestic Common Stock Secondary Class,Real Estate,REIT - Mortgage,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,New York; U.S.A,5da4c7539093b0c0e4215b554be01b0d
PETROFLOW ENERGY LTD,PFLWF,1359154,715918405 715918108,NYSEMKT,True,Canadian Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,British Columbia; Canada,6b51a9234d52e81d1b43c8884eb6fa19
BIOMX INC,PHGE.U,1739174,15957A207 09090D202,NYSEMKT,False,Domestic Common Stock Secondary Class,Healthcare,Biotechnology,2836,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,USD,New York; U.S.A,aeedb9987fe16dbf405f769aee6e1030
POLYMET MINING CORP,PLM.R,866028,731916144,NYSEMKT,True,Canadian Common Stock Warrant,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,Ontario; Canada,b360e0e756e86807272f30e1ffb62efc
POLYMET MINING CORP,PLM.R1,866028,731916136,NYSEMKT,True,Canadian Common Stock Warrant,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,Ontario; Canada,3f2185390821674f2b98d2049b730c94
PLYMOUTH INDUSTRIAL REIT INC,PLYM-PA,1515816,729640201,NYSEMKT,True,Domestic Preferred Stock,Real Estate,REIT - Industrial,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,Massachusetts; U.S.A,b4ee4fcfab4e9f15ffa1903b60c5aabd
POLISHEDCOM INC,POL.WS,1810140,28252C117,NYSEMKT,True,Domestic Common Stock Warrant,Consumer Cyclical,Specialty Retail,5700,Retail Trade,Retail-Home Furniture Furnishings & Equipment Stores,,Retail,USD,Missouri; U.S.A,a9fc92a21cc12d24495c0f3e68cf1363
PETROFUND ENERGY TRUST,PTF1,1123324,71648W108 62885E406 62885E307,NYSEMKT,True,Canadian Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Alberta; Canada,c49d7beb8293c62db17848ae1fadd3b9
POWER REIT,PW-PA,1532619,73933H200,NYSEMKT,False,Domestic Preferred Stock,Real Estate,REIT - Specialty,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,New York; U.S.A,bb1e0295b7817c00be8d29a633269ece
PLYMOUTH RUBBER CO INC,PYRAQ,79225,730026101,NYSEMKT,True,Domestic Common Stock Secondary Class,Basic Materials,Building Products & Equipment,3060,Manufacturing,Fabricated Rubber Products Nec,,Rubber and Plastic Products,USD,Massachusetts; U.S.A,6d684cc14983b32b617915a11c5cad37
QUEBECOR INC,QBCRF,81465,748193109 748193208,NYSEMKT,True,Canadian Common Stock,Industrials,Specialty Business Services,2750,Manufacturing,Commercial Printing,,,USD,Quebec; Canada,6e81b9713916d7ea55d7c67d28c10d79
QUEST RARE MINERALS LTD,QRM,1514341,74836T101,NYSEMKT,True,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,Quebec; Canada,cc679351d117757afc8d2567ac991ec0
RAMCO ENERGY PLC,RCO1,1032347,75144Q101,NYSEMKT,True,Domestic Common Stock,Energy,Oil & Gas E&P,1382,Mining,Oil & Gas Field Exploration Services,,,USD,United Kingdom,392923fad6469e91ce7bda321e808545
RENOVACOR INC,RCOR.WS,1799850,75989E114 15957T115,NYSEMKT,True,Domestic Common Stock Warrant,Healthcare,Biotechnology,2836,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,USD,Connecticut; U.S.A,5f22aeaf2c645fb261c5942d66e5f403
REGIONAL HEALTH PROPERTIES INC,RHE-PA,1004724,75903M200,NYSEMKT,False,Domestic Preferred Stock,Healthcare,Medical Care Facilities,8051,Services,Services-Skilled Nursing Care Facilities,,Healthcare,USD,Georgia; U.S.A,e4496171c771d8958f1b6f9e3ffe55ab
RADIANT LOGISTICS INC,RLGT-PA,1171155,75025X209,NYSEMKT,True,Domestic Preferred Stock,Industrials,Integrated Freight & Logistics,4731,Transportation Communications Electric Gas And Sanitary Service,Arrangement Of Transportation Of Freight & Cargo,,Transportation,USD,Washington; U.S.A,a0dbfd68357299ed6b5e9bd26f839cb6
RIO NARCEA GOLD MINES LTD,RNO1,1098506,766909105,NYSEMKT,True,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,,USD,Ontario; Canada,6f223c6dd58488e9c020ca0bc8525ee8
RYDE GROUP LTD,RYDE,1971115,G7733R102,NYSEMKT,False,ADR Common Stock,Technology,Software - Application,7389,Services,Services-Business Services Nec,,Business Services,USD,Singapore,da746db8a96d77f104d85a38ba07f07f
SACHEM CAPITAL CORP,SACH-PA,1682220,78590A505,NYSEMKT,False,Domestic Preferred Stock,Real Estate,REIT - Mortgage,6798,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,USD,Connecticut; U.S.A,c732246c2c973fe4ebd8733444966342
SATIXFY COMMUNICATIONS LTD,SATX.WSA,1915403,G3041W115 M82363132,NYSEMKT,True,ADR Common Stock Warrant,Technology,Communication Equipment,3663,Manufacturing,Radio & Tv Broadcasting & Communications Equipment,,Electronic Equipment,USD,Israel,50e5b17dc23ffa82d092c4ed89eb5745
SPLASH BEVERAGE GROUP INC,SBEV.WS,1553788,84862C112,NYSEMKT,False,Domestic Common Stock Warrant,Consumer Defensive,Beverages - Wineries & Distilleries,2080,Manufacturing,Beverages,,Beer & Liquor,USD,Florida; U.S.A,6c91d9aacbb6fec016908bb7cc9a8554
SOUTHERN CALIFORNIA EDISON CO,SCE-PB,92103,842400202,NYSEMKT,True,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,,USD,California; U.S.A,6e95b33caa57e6d27b5a30b92178ac0d
SOUTHERN CALIFORNIA EDISON CO,SCE-PC,92103,842400301,NYSEMKT,True,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,,USD,California; U.S.A,d7cd3ec983501cdfd922a2d4efa4dee0
SOUTHERN CALIFORNIA EDISON CO,SCE-PD,92103,842400400,NYSEMKT,True,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,,USD,California; U.S.A,4ca3d863b3255a2033dcc36691af277e
SOUTHERN CALIFORNIA EDISON CO,SCE-PE,92103,842400509,NYSEMKT,True,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,,USD,California; U.S.A,8023c645ce55de12da1f8811a6460b4d
SOUTHERN CALIFORNIA EDISON CO,SCE-PF,92103,78406T201,NYSEMKT,True,Domestic Preferred Stock,Utilities,Utilities - Regulated Electric,4911,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,,USD,California; U.S.A,d64d3f1e492bcc6ee5f6daba1f0b68c2
SPROTT RESOURCE LENDING CORP,SILU,832342,85207J100 74835U109,NYSEMKT,True,Canadian Common Stock,Financial Services,Banks - Diversified,6029,Finance Insurance And Real Estate,Commercial Banks Nec,,Banking,USD,Ontario; Canada,efb11157a2bc1853daead245873ecb30
GRUPO SIMEC SAB DE CV,SIM,887153,400491106,NYSEMKT,False,ADR Common Stock,Basic Materials,Steel,3312,Manufacturing,Steel Works Blast Furnaces & Rolling Mills (Coke Ovens),,Steel Works Etc,USD,Mexico,3d6750e029f83f5b85f41f0dcaf05245
SPINNAKER INDUSTRIES INC,SKK-200110,314865,848926200,NYSEMKT,True,Domestic Common Stock Secondary Class,Consumer Cyclical,Packaging & Containers,2670,Manufacturing,Converted Paper & Paperboard Prods (No Contaners/Boxes),,Business Supplies,USD,Ohio; U.S.A,997a678fd646ee15e846bdc3e007ca57
SKY HARBOUR GROUP CORP,SKYH.WS,1823587,98566K113 83085C115,NYSEMKT,False,Domestic Common Stock Warrant,Industrials,Aerospace & Defense,3720,Manufacturing,Aircraft & Parts,,Aircraft,USD,Nebraska; U.S.A,76cb833ba3d785fe2bb999abb67de9ae
STANDARD LITHIUM LTD,SLI,1537137,853606101,NYSEMKT,False,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,2800,Manufacturing,Chemicals & Allied Products,,Chemicals,USD,British Columbia; Canada,49a80c3450377604500de707d1ef2522
SOUTHLAND HOLDINGS INC,SLND.WS,1883814,52473Y112 84445C118,NYSEMKT,False,Domestic Common Stock Warrant,Industrials,Engineering & Construction,1600,Construction,Heavy Construction Other Than Bldg Const - Contractors,,Construction,USD,Texas; U.S.A,757ffca9277c7f746d5ca64e27484114
VOLATO GROUP INC,SOAR.WS,1853070,74349W112,NYSEMKT,False,Domestic Common Stock Warrant,Industrials,Airports & Air Services,4522,Transportation Communications Electric Gas And Sanitary Service,Air Transportation Nonscheduled,,Transportation,USD,Virginia; U.S.A,62d0b2ff69fd5c83550e086b9b42c3be
CORNERSTONE TOTAL RETURN FUND INC,CRF,33934,21924U300 21924U201 300723103 21924U102 268953106,NYSEMKT,False,CEF,,,,,,,,USD,Ohio; U.S.A,cb961f5d394d2319d7284c6c8d84946d
SONDE RESOURCES CORP,SOQDF,1177470,835426107 835426206 136644101,NYSEMKT,True,Canadian Common Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Alberta; Canada,8196a2ec594de7a0ac2bf099d6601395
SAMARITAN PHARMACEUTICALS INC,SPHC,1057377,79586Q207 79586Q108,NYSEMKT,True,Domestic Common Stock,Healthcare,Biotechnology,8731,Services,Services-Commercial Physical & Biological Research,,,USD,Nevada; U.S.A,44ee076e8a75d3c8ad6ce1929b60eb4f
STEVENS INTERNATIONAL INC,SVG.B,817644,86024C302,NYSEMKT,True,Domestic Common Stock Secondary Class,Technology,Computer Hardware,3555,Manufacturing,Printing Trades Machinery & Equipment,,Machinery,USD,Texas; U.S.A,18d5a27517e567adf692011242c9a7a2
TUBES OF STEEL OF MEXICO SA,TAM2,100084,898592506,NYSEMKT,True,ADR Common Stock,Basic Materials,Steel,3312,Manufacturing,Steel Works Blast Furnaces & Rolling Mills (Coke Ovens),,Steel Works Etc,USD,Mexico,9a3ee1a508f3f8fe1f3ccbfa942523e1
TASMAN METALS LTD,TASIF,1474547,87652B103,NYSEMKT,True,ADR Common Stock,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,British Columbia; Canada,7cf89f09a5f69431669830724662e7b5
TIDEWATER INC,TDW.WS,98222,88642R174,NYSEMKT,False,Domestic Common Stock Warrant,Energy,Oil & Gas Equipment & Services,4400,Transportation Communications Electric Gas And Sanitary Service,Water Transportation,,Transportation,USD,Texas; U.S.A,66fd5de66167be002aa70812a4275c5b
TASEKO MINES LTD,TGB,878518,876511106,NYSEMKT,False,Canadian Common Stock,Basic Materials,Copper,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,0ce83401ceda1c4cf962e88e31a0403d
WESTERN STAR TRUCKS HOLDINGS LTD,WSH1,,95960H100,NYSEMKT,True,Canadian Common Stock,,,,,,,,USD,,59118d27e71443ca4933bce18c6aba96
TRONOX INC,TRXAQ,1328910,897051108,NYSEMKT,True,Domestic Common Stock Secondary Class,Basic Materials,Specialty Chemicals,2810,Manufacturing,Industrial Inorganic Chemicals,,Chemicals,USD,Oklahoma; U.S.A,f899eb0981f1bf5993756492ed190475
EXTORRE GOLD MINES LTD,XG,1497270,30227B109,NYSEMKT,True,Canadian Common Stock,Basic Materials,Gold,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,82aef81bf0db3083803d646b5faace97
NUBURU INC,TWND.U,1814215,87403Q201,NYSEMKT,True,Domestic Common Stock Secondary Class,Industrials,Specialty Industrial Machinery,3690,Manufacturing,Miscellaneous Electrical Machinery Equipment & Supplies,,Electrical Equipment,USD,Colorado; U.S.A,d1af7d1d815d8ab79069dba8b67ed5cb
UNITED FOODS INC,UFD,728258,910365105,NYSEMKT,True,Domestic Common Stock Secondary Class,Consumer Defensive,Packaged Foods,2030,Manufacturing,Canned Frozen & Preservd Fruit Veg & Food Specialties,,Food Products,USD,Tennessee; U.S.A,0c9502b513500deefb0dcbf8d93f056d
ABERDEEN EMERGING MARKETS SMALLER CO OPPORTUNITIES FUND INC,ABE,913662,00301T102 290890102 290921105,NYSEMKT,True,CEF,,,,,,,,USD,Pennsylvania; U.S.A,6ef8c1114a42e3e00516b0a553c05cbb
ENERGY FUELS INC,UUUU.WS,1385849,292671179,NYSEMKT,True,Domestic Common Stock Warrant,Basic Materials,Uranium,1400,Mining,Mining & Quarrying Of Nonmetallic Minerals (No Fuels),,Non-Metallic and Industrial Metal Mining,USD,Colorado; U.S.A,ad98af4061159d998656230be9eae087
VOICENET INC,VCNE,1023745,928613108,NYSEMKT,True,Domestic Common Stock,Technology,Software - Application,7372,Services,Services-Prepackaged Software,,,USD,New York; U.S.A,eb0c9816aaf7bb068c0efa56b7fe46df
10X CAPITAL VENTURE ACQUISITION CORP III,VCXB.U,1848948,G87077122,NYSEMKT,False,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,New York; U.S.A,7f14fa12e04798b89a27c2de5e82fe93
10X CAPITAL VENTURE ACQUISITION CORP III,VCXB.WS,1848948,G87077114,NYSEMKT,False,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,New York; U.S.A,478e2cc69a3b8896b67a40de48deec43
VIVEON HEALTH ACQUISITION CORP,VHAQ.R,1823857,92853V122,NYSEMKT,True,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,Georgia; U.S.A,5fff698e9f7553f2979c92fadc614077
VIVEON HEALTH ACQUISITION CORP,VHAQ.U,1823857,92853V205,NYSEMKT,True,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,Georgia; U.S.A,b96442a5e9970aa4bccd1e46c8ad1a07
VIVEON HEALTH ACQUISITION CORP,VHAQ.WS,1823857,92853V114,NYSEMKT,True,Domestic Common Stock Warrant,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,Georgia; U.S.A,1d2237a9c3787a70ebb46893de6b3d9f
VIREXX MEDICAL CORP,VRXMF,1275011,92765V103,NYSEMKT,True,ADR Common Stock,Healthcare,Biotechnology,2836,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,USD,Alberta; Canada,09be12b3320691822c48953f6bfcce03
VIZSLA SILVER CORP,VZLA,1796073,92859G202 92859G103,NYSEMKT,False,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,1040,Mining,Gold And Silver Ores,,Precious Metals,USD,British Columbia; Canada,9a74cd3983c7606c4bcc01caf17dfad2
WILLIAMS ROWLAND ACQUISITION CORP,WRAC.U,1855168,96951B201,NYSEMKT,True,Domestic Common Stock Secondary Class,Industrials,Shell Companies,6770,Finance Insurance And Real Estate,Blank Checks,,Trading,USD,Connecticut; U.S.A,a853b8caba6ebcf4bd288f0a1d2c52a3
WESTERN COPPER & GOLD CORP,WRN,1364125,95805V108 95805Y102,NYSEMKT,False,ADR Common Stock,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,British Columbia; Canada,915785555f613a1d458baf4f0e00311e
WESTERN SILVER CORP,WTZ,896066,959531104,NYSEMKT,True,Canadian Common Stock,Basic Materials,Uranium,1090,Mining,Miscellaneous Metal Ores,,Non-Metallic and Industrial Metal Mining,USD,British Columbia; Canada,8ed0560a40b64d46d18e060b324a838c
EXEL PLC,XLL,1271204,301980108,NYSEMKT,True,ADR Common Stock,,,,,,,,USD,,878d67f7b6b2f76cd74f1f7cab2655c1
VICEROY EXPLORATIONS LTD,XVE,1012454,925621104,NYSEMKT,True,Canadian Common Stock,Basic Materials,Other Industrial Metals & Mining,1000,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,USD,British Columbia; Canada,e6392cca85b1e634c26ed17631d1ca87
CBDMD INC,YCBD-PA,1644903,12482W200,NYSEMKT,False,Domestic Preferred Stock,Healthcare,Drug Manufacturers - Specialty & Generic,2844,Manufacturing,Perfumes Cosmetics & Other Toilet Preparations,,Consumer Goods,USD,North Carolina; U.S.A,4fa5d89520f7d3c2228176c0d31c0b55
YM BIOSCIENCES INC,YMI,1178347,984238105,NYSEMKT,True,Canadian Common Stock,Healthcare,Biotechnology,2834,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,USD,Ontario; Canada,576b10d6acaf26f38d69ee890758fa31
YUMA ENERGY INC,YUMA-PA,1672326,98872E207,NYSEMKT,True,Domestic Preferred Stock,Energy,Oil & Gas E&P,1311,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,USD,Texas; U.S.A,9a355eaade7543fdfb8dee90ad36db57
COMMERCIAL CONSOLIDATORS CORP,ZCCCF,1137063,20162E101,NYSEMKT,True,ADR Common Stock,Consumer Cyclical,Furnishings Fixtures & Appliances,5064,Wholesale Trade,Wholesale-Electrical Appliances Tv & Radio Sets,,Wholesale,USD,Ontario; Canada,8b7fe17751957452959bccf2bd40ba48
ADELANTE SHARES RE GROWTH(TM) EXCHANGE-TRADED FUND,AGV,1396604,756102109,NYSEMKT,True,ETF,,,,,,,,USD,,f1cef3e7e8a63f1103acb016b8d9c65c
ADELANTE SHARES RE SHELTER(TM) EXCHANGE-TRADED FUND,AQS,1396604,756102604,NYSEMKT,True,ETF,,,,,,,,USD,,4ee01e968f0a20da449114b84f6e88fe
EQUITY INVESTOR FUND FIRST EXCHANGE SERIES AT&T SHARES,ATF,718418,294700703,NYSEMKT,True,CEF,,,,,,,,USD,New York; U.S.A,2f6c950615e087cc6553687eb0932b68
ADELANTE SHARES RE YIELD PLUS(TM) EXCHANGE-TRADED FUND,ATY1,1396604,756102505,NYSEMKT,True,ETF,,,,,,,,USD,,43aa583a4343223ba4e80024ef255be7
BANCROFT FUND LTD,BCV,9521,059695106,NYSEMKT,False,CEF,,,,,,,,USD,New Jersey; U.S.A,4d90bd7930ef80489d18ea86fe259177
BANCROFT FUND LTD,BCV-PA,9521,059702209,NYSEMKT,False,CEF Preferred,,,,,,,,USD,New Jersey; U.S.A,1aaa749f9fe426eb624922d326e42088
BERGSTROM CAPITAL CORP,BEMC,28827,084093103,NYSEMKT,True,CEF,,,,,,,,USD,Washington; U.S.A,b235fbdae8e57a0e069209a0dcac68f5
CLAYMORE/BIR SMALL-CAP CORE ETF,BES,1364089,18383M837,NYSEMKT,True,ETF,,,,,,,,USD,Illinois; U.S.A,97873cb90fbf779f7c455aee6c8e8a80
BLACKROCK NEW JERSEY MUNICIPAL BOND TRUST,BLJ,1169031,09249A109,NYSEMKT,True,CEF,,,,,,,,USD,Delaware; U.S.A,d8c969c1b0f5c907de61b9ea6f30167e
BLACKROCK PENNSYLVANIA STRATEGIC MUNICIPAL TRUST,BPS,1089821,09248R103,NYSEMKT,True,CEF,,,,,,,,USD,Delaware; U.S.A,aff1d1613984954d35a05fbf949df9fc
